source_frame_index,frame_index,timestamp_seconds,wall_ms,preprocess_ms,inference_ms,postprocess_ms,detections,tracked_detections
0,0,0.0,491.82103200000427,6.446078999999827,90.83723500000218,0.170785999998202,12,12
1,1,0.041666666666666664,525.1475529999965,32.47773800000431,433.8156300000051,0.2560070000043879,9,9
2,2,0.08333333333333333,159.32295199999658,7.538271000001373,132.9022629999983,0.20061800000092944,10,10
3,3,0.125,89.22645899999537,1.955963000000338,67.31449600000161,0.2224339999941094,9,9
4,4,0.16666666666666666,110.58715600000113,2.0511790000057317,78.22198899999933,0.2359429999998497,9,9
5,5,0.20833333333333334,103.11273800000009,3.3736990000008404,73.77078500000067,0.215871999998285,8,8
6,6,0.25,125.17646099999524,3.62914199999409,102.27370100000144,0.1606769999966673,8,8
7,7,0.2916666666666667,83.00183000000061,2.615306999999234,60.24947000000225,0.21765600000378527,10,10
8,8,0.3333333333333333,91.2068699999935,1.5957760000020471,65.04808100000048,0.2256369999997787,9,9
9,9,0.375,93.77475600000196,2.1597329999991643,66.50337300000331,0.20494599999665297,10,10
10,10,0.4166666666666667,93.28182099999793,1.7089989999945487,72.91596099999964,0.2068960000016773,10,10
11,11,0.4583333333333333,114.62425900000284,2.6315240000016615,74.85742999999445,0.30742100000225037,10,10
12,12,0.5,108.02683899999721,14.997939000004123,72.49805099999662,0.15237400000245316,8,8
13,13,0.5416666666666666,84.64199800000216,1.9308800000032988,63.02737099999689,0.20419300000185103,8,8
14,14,0.5833333333333334,101.02779900000058,9.445997999996791,68.45434399999561,0.3778769999982501,10,10
15,15,0.625,88.85840900000375,2.9885499999977583,65.24204600000161,0.15663599999982125,8,8
16,16,0.6666666666666666,109.91165200000097,3.3386420000027783,84.86949400000299,0.16679999999524853,9,9
17,17,0.7083333333333334,83.17750199999807,2.493719000000283,54.68250199999858,0.21494499999619165,10,10
18,18,0.75,104.08453100000514,4.132914999999571,76.03504499999758,0.1508070000042494,10,10
19,19,0.7916666666666666,80.77127399999995,2.7927390000002106,56.72738799999877,0.1575060000007511,8,8
20,20,0.8333333333333334,95.04557300000016,4.063502000001051,66.53619899999796,0.22573000000392085,11,11
21,21,0.875,93.56970800000397,2.9193139999961204,68.56611300000282,0.22490399999952615,11,11
22,22,0.9166666666666666,78.53254599999815,3.9708750000002624,56.5414610000019,0.2005670000002624,11,11
23,23,0.9583333333333334,105.19870699999956,1.8906569999970202,76.42970999999932,0.18457100000546234,7,7
24,24,1.0,92.63196999999934,3.8149620000069717,69.36905600000642,0.22505399999772635,8,8
25,25,1.0416666666666667,86.90965800000328,3.0465629999980592,56.88133900000025,0.22090400000251975,8,8
26,26,1.0833333333333333,88.78835400000185,2.833756999997661,63.81476399999997,0.2524099999945406,9,9
27,27,1.125,126.05231199999878,1.956197999994913,90.99680500000318,0.17808799999841085,10,10
28,28,1.1666666666666667,100.13373600000364,3.2339599999957613,64.64813499999877,0.31647899999853735,10,10
29,29,1.2083333333333333,184.58631200000042,11.81497099999973,146.2941289999975,0.23787900000371565,9,9
30,30,1.25,110.28906899999669,2.916812999998797,66.93338699999885,0.3196550000055254,10,10
31,31,1.2916666666666667,115.03810800000025,2.8268180000026177,82.10484500000348,0.23194799999970428,10,10
32,32,1.3333333333333333,105.95799300000408,3.4315349999971545,83.59978099999665,0.2603489999941644,8,8
33,33,1.375,107.94689800000157,4.5551580000022796,65.32942300000144,0.2715560000012829,10,10
34,34,1.4166666666666667,122.75934799999533,2.283116000000973,84.33226500000046,0.35657899999819165,9,9
35,35,1.4583333333333333,110.60559999999953,3.0312390000020173,79.23450000000543,0.16903699999915034,9,9
36,36,1.5,94.65551099999914,3.8450099999991494,69.53937099999763,0.25917600000013863,9,9
37,37,1.5416666666666667,103.01194999999552,3.4652089999980262,70.66592299999996,0.20074100000044837,10,10
38,38,1.5833333333333333,84.50395900000274,4.292924000004916,61.791104000000985,0.39080499999499807,9,9
39,39,1.625,78.88433499999792,2.211766999998588,48.656706999999244,0.16376199999967866,8,8
40,40,1.6666666666666667,73.69042499999523,4.096789999998407,52.6009700000003,0.16386200000084727,9,9
41,41,1.7083333333333333,101.51376799999667,2.736812999998506,75.63873600000193,0.25259200000249393,9,9
42,42,1.75,88.8558309999965,12.12636399999667,56.114335000003734,0.15821099999868693,10,10
43,43,1.7916666666666667,74.80490799999728,2.3838689999990947,53.24391599999956,0.20030700000006618,10,10
44,44,1.8333333333333333,70.09630999999672,3.1103740000020252,49.763446000000044,0.17229200000201672,11,11
45,45,1.875,80.09080899999788,2.738602000000867,55.45928000000089,0.17403500000057193,6,6
46,46,1.9166666666666667,83.92924099999988,3.4106129999997847,60.34888100000302,0.1577580000002854,8,8
47,47,1.9583333333333333,85.37977200000313,3.422636999999895,60.61933399999475,0.22960500000124284,9,9
48,48,2.0,90.55902899999779,3.3284940000015695,62.6809520000009,0.2757560000006265,6,6
49,49,2.0416666666666665,96.55089799999672,2.677347000002328,59.80510599999889,0.2828320000034523,6,6
50,50,2.0833333333333335,170.65660399999416,5.3022220000045195,146.66186799999537,0.15642900000045756,9,9
51,51,2.125,105.65226000000649,2.279104000002974,79.94400900000187,0.19996800000399162,8,8
52,52,2.1666666666666665,96.31720699999846,2.616521000000205,77.16098400000249,0.19434100000381704,9,9
53,53,2.2083333333333335,112.6521320000009,4.274981999998317,72.34809399999875,0.38730099999639833,9,9
54,54,2.25,86.36276799999365,4.203799999999092,58.48652099999896,0.17472900000115033,7,7
55,55,2.2916666666666665,91.75342900000061,3.990844000000493,66.25081600000016,0.2433410000008962,7,7
56,56,2.3333333333333335,151.6650069999983,10.718126999996969,112.70609999999692,0.23119500000490234,6,6
57,57,2.375,92.47806799999836,3.063928999999632,60.446958999996525,0.2469490000009955,8,8
58,58,2.4166666666666665,188.72885900000114,3.405164000000127,157.61895400000014,0.25930400000362397,7,7
59,59,2.4583333333333335,97.48991800000084,5.3786220000020535,69.1328690000006,0.22379099999625396,8,8
60,60,2.5,74.88971600000127,3.597389999995926,49.453527999993696,0.1630119999944668,8,8
61,61,2.5416666666666665,84.39956000000137,2.089427000001365,58.77269999999868,0.23493899999493806,7,7
62,62,2.5833333333333335,95.36345300000448,7.371693999999707,65.99607199999724,0.16620299999914323,6,6
63,63,2.625,82.76591200000638,3.623202999996522,56.827466000001436,0.2707980000025145,5,5
64,64,2.6666666666666665,86.88738100000393,3.464399000002061,62.6893279999976,0.24911999999943646,5,5
65,65,2.7083333333333335,90.15816299999813,2.2769950000025574,62.89808700000066,0.15872899999891388,6,6
66,66,2.75,109.43663500000156,6.765325000003486,72.59541200000541,0.17079900000283033,7,7
67,67,2.7916666666666665,92.8175570000036,2.0860609999999724,69.04008499999748,0.345097000000294,6,6
68,68,2.8333333333333335,83.85362100000293,4.13412000000335,57.34889800000076,0.20723400000122183,7,7
69,69,2.875,72.35143900000196,2.3104979999999387,47.4450310000023,0.23719700000413013,8,8
70,70,2.9166666666666665,79.27023900000307,2.072822999998891,53.94081500000425,0.16910200000097575,9,9
71,71,2.9583333333333335,85.93560399999944,3.3065189999987865,60.66103000000567,0.18265599999978122,6,6
72,72,3.0,93.53121499999872,3.640643000004218,70.41589500000356,0.2925390000001471,7,7
73,73,3.0416666666666665,78.22261599999791,1.9766690000011522,53.524415000005376,0.2471110000001886,6,6
74,74,3.0833333333333335,112.57061599999929,3.2584660000054555,72.52449100000291,0.3223619999985772,7,7
75,75,3.125,98.74834699999724,2.7696870000042395,63.39174400000047,0.3288810000015019,7,7
76,76,3.1666666666666665,78.18781900000005,3.3060259999970754,55.0366490000016,0.21569500000140351,5,5
77,77,3.2083333333333335,84.43483099999582,2.607689000001301,56.67358800000244,0.1633389999966539,7,7
78,78,3.25,93.7084879999972,4.315110000000288,61.00983000000326,0.24350500000025477,5,5
79,79,3.2916666666666665,135.835102999998,4.930388999994761,86.78383599999506,0.35553800000087676,6,6
80,80,3.3333333333333335,291.2185919999999,28.120915000002356,223.96798100000126,0.3317220000056409,7,7
81,81,3.375,208.45894200000004,7.3525299999985805,170.9096290000005,0.2578369999994834,7,7
82,82,3.4166666666666665,114.01089299999967,4.366191999999103,76.0211520000027,0.3574190000037447,5,5
83,83,3.4583333333333335,88.8928230000019,2.320134000001417,61.53889699999837,0.21650900000480533,6,6
84,84,3.5,211.4687120000056,12.654294999997262,172.63430300000238,0.7040020000061986,7,7
85,85,3.5416666666666665,112.06526500000535,4.251955000000862,72.28997700000406,0.32248100000487057,7,7
86,86,3.5833333333333335,88.13251300000502,2.1645809999952803,66.64478100000082,0.1933890000032079,9,9
87,87,3.625,439.95536999999985,18.850940000000094,381.6423259999979,0.2754830000029074,7,7
88,88,3.6666666666666665,103.10407399999377,3.9712280000046007,73.26065699999873,0.3110800000030167,8,8
89,89,3.7083333333333335,120.69916499999778,2.6921589999986395,75.37838300000033,0.3706019999967225,9,9
90,90,3.75,190.0417160000032,4.287257999997962,163.77197399999943,0.6646399999965524,8,8
91,91,3.7916666666666665,126.63726399999575,1.7309529999991469,95.47413399999982,0.2355559999998036,9,9
92,92,3.8333333333333335,122.26403300000044,3.3880750000037096,80.24187099999835,0.371507000004101,9,9
93,93,3.875,124.65901000000201,2.7182890000005955,90.8228800000046,0.20869099999742957,9,9
94,94,3.9166666666666665,92.26009099999999,2.44442899999342,69.26560499999823,0.1778720000018552,8,8
95,95,3.9583333333333335,109.21262899999817,2.286931000000436,77.18831900000112,0.20460100000008197,10,10
96,96,4.0,106.65351399999423,3.08836899999676,74.69927399999676,0.2667159999987234,9,9
97,97,4.041666666666667,128.03062200000426,2.424961999999198,87.17670000000055,0.6184349999998062,10,10
98,98,4.083333333333333,119.76580999999697,5.8219219999955385,96.53750799999727,0.20994300000154453,8,8
99,99,4.125,111.0001099999991,3.2738680000008458,73.89068700000223,0.18787999999858584,6,6
100,100,4.166666666666667,136.59927599999833,3.009538999997119,108.84246199999836,0.3929320000040093,7,7
101,101,4.208333333333333,102.8184530000047,3.4654889999998773,70.47005300000109,0.166516999996702,10,10
102,102,4.25,77.47071300000385,3.2371679999982916,59.02774900000196,0.22359100000102217,10,10
103,103,4.291666666666667,84.03936300000225,2.6154879999964464,56.56804899999912,0.1643519999987575,11,11
104,104,4.333333333333333,102.49086700000021,1.8959339999966573,73.84512300000523,0.3229949999976611,9,9
105,105,4.375,187.86169700000244,9.764660999998398,151.12212300000039,0.2597920000013687,10,10
106,106,4.416666666666667,88.28734599999422,4.422462999997379,63.11802199999761,0.15580200000187006,11,11
107,107,4.458333333333333,72.61572899999891,2.288217000000259,49.730205000003025,0.17308799999682378,11,11
108,108,4.5,82.43796600000053,2.665053000001194,54.43197700000013,0.21324400000111154,9,9
109,109,4.541666666666667,78.99211699999853,2.9226780000044528,55.133648999998286,0.23637900000039735,10,10
110,110,4.583333333333333,77.4060119999973,2.990417999995998,51.838095000000806,0.19059099999907403,11,11
111,111,4.625,81.708514000006,2.445579999999836,55.428598999995415,0.31379700000400135,11,11
112,112,4.666666666666667,81.94759300000243,3.5234439999953793,56.71566799999539,0.1608990000008248,11,11
113,113,4.708333333333333,85.38142599999787,5.633524999993256,57.47819999999848,0.22461700000064866,9,9
114,114,4.75,77.37889300000234,2.2040889999956903,51.49223400000125,0.16171600000092212,10,10
115,115,4.791666666666667,77.2308559999999,2.3730949999958284,54.649372000000085,0.3028479999969136,9,9
116,116,4.833333333333333,70.37307199999532,2.3910330000020963,46.931845999999666,0.18172000000049593,8,8
117,117,4.875,79.795579000006,2.777427999994586,56.54701199999579,0.27064900000084435,9,9
118,118,4.916666666666667,77.67528200000129,3.118364999998846,56.909171999997454,0.20313299999941137,8,8
119,119,4.958333333333333,71.31491899999531,1.9981419999979266,46.98732099999603,0.25404600000200617,7,7
120,120,5.0,74.7312149999999,2.5133090000011293,54.1077159999972,0.2143219999979351,7,7
121,121,5.041666666666667,74.76055400000092,3.134328999998104,49.944276999994486,0.19091600000109565,7,7
122,122,5.083333333333333,83.65910300000223,3.0750780000019518,56.91201399999812,0.23277999999749,5,5
123,123,5.125,82.75436299999939,3.090190000001769,55.91416499999724,0.3201329999953373,9,9
124,124,5.166666666666667,203.78430899999955,16.86561800000419,166.23750400000148,0.20848300000153586,6,6
125,125,5.208333333333333,84.065963999997,3.748438000002352,59.50251400000184,0.2535429999994676,6,6
126,126,5.25,90.06192000000368,3.702205999999819,67.32630399999806,0.1910519999981375,6,6
127,127,5.291666666666667,86.21588500000144,3.6035219999988044,61.18145899999661,0.29771399999845016,7,7
128,128,5.333333333333333,89.5754310000001,2.6797250000001327,64.50593900000001,0.1516160000036848,8,8
129,129,5.375,85.88149099999498,2.0571059999952013,59.83772799999798,0.3034900000002949,7,7
130,130,5.416666666666667,70.99079599999669,2.025629000002027,50.508411000002695,0.19622599999991053,6,6
131,131,5.458333333333333,98.4300990000051,1.8678710000017418,69.6200840000003,0.2108680000034724,7,7
132,132,5.5,93.14063400000094,3.3932199999995305,61.78215099999562,0.2614570000005756,8,8
133,133,5.541666666666667,81.51365899999519,2.45946599999769,59.32262299999991,0.17229600000234768,7,7
134,134,5.583333333333333,106.44129800000002,3.6189819999989936,73.40599100000134,0.2304950000038275,7,7
135,135,5.625,496.42512300000163,42.245736999994676,409.1744629999994,0.33326199999805795,9,9
136,136,5.666666666666667,95.44045300000192,2.7866790000032893,66.74727899999766,0.18789700000354514,8,8
137,137,5.708333333333333,105.19240299999666,3.0212839999990138,69.16466300000224,0.34992500000186055,9,9
138,138,5.75,92.43815399999988,1.478695000002972,60.29901600000187,0.3268620000014266,8,8
139,139,5.791666666666667,96.73729099999662,3.0505619999985356,64.7405459999959,0.543890999999519,7,7
140,140,5.833333333333333,79.53919300000223,2.3396220000009293,51.60449799999611,0.26022499999811544,9,9
141,141,5.875,99.3072039999987,2.8080740000007154,68.6931799999968,0.2419209999970917,10,10
142,142,5.916666666666667,88.87945400000064,9.307958000000838,59.0927129999983,0.22700399999564524,7,7
143,143,5.958333333333333,83.41376700000325,2.1607070000015938,65.09170700000055,0.2830809999991857,7,7
144,144,6.0,73.21144999999518,3.566879000004519,50.26077200000145,0.25792800000346006,9,9
145,145,6.041666666666667,92.63220199999012,2.641195999999013,68.25553400000217,0.26829499999792006,8,8
146,146,6.083333333333333,98.87441300000432,5.587550000001329,70.33924899999988,0.15567500000202017,7,7
147,147,6.125,88.18280399999878,7.772852000002217,60.91867500001058,0.22003099999778897,6,6
148,148,6.166666666666667,95.43028999999592,1.935525999996912,67.24941400000262,0.15987499999425836,7,7
149,149,6.208333333333333,86.73207200000377,3.282458000001043,64.91207199999849,0.21965899999543126,9,9
150,150,6.25,95.22148499999616,2.8102160000003096,70.74590099999511,0.15772700000127315,9,9
151,151,6.291666666666667,80.11728300000698,2.625725999990891,50.412992000005374,0.330865999998764,8,8
152,152,6.333333333333333,71.54139700000428,2.2505470000027117,51.089050000001635,0.22262400000272464,5,5
153,153,6.375,75.68269899999791,4.2124109999974735,52.00529900000106,0.16220300000213683,6,6
154,154,6.416666666666667,74.07952000001217,3.1844680000006065,49.05546999999899,0.16130299999872477,7,7
155,155,6.458333333333333,85.43175199999098,1.5220659999926056,56.81645699999649,0.2465889999996307,8,8
156,156,6.5,311.2936049999888,1.9511899999997695,286.9086839999966,0.2353539999973009,9,9
157,157,6.541666666666667,83.78867099999354,1.5557220000061989,63.526951000000054,0.21744300001103056,12,12
158,158,6.583333333333333,98.4407760000039,3.003332999995223,71.21038900000087,0.33578300001124717,13,13
159,159,6.625,77.3000599999989,2.946234000006598,54.19609099999434,0.1860049999891089,9,9
160,160,6.666666666666667,132.24750800000606,2.2154380000074525,103.25026199998888,0.32872899998892535,10,10
161,161,6.708333333333333,79.67241000000058,2.154770999993616,57.82981500000517,0.23081599999841274,11,11
162,162,6.75,89.13933600000234,1.6872530000000552,60.865640999992365,0.3367869999948425,13,13
163,163,6.791666666666667,97.29818300000659,2.806376000009436,69.08931499999937,0.3495909999884361,12,12
164,164,6.833333333333333,76.10313400000734,1.9514709999981505,54.63298800000871,0.166446000008591,13,13
165,165,6.875,81.70425699999839,3.5871599999950377,53.55821800000626,0.3115720000010924,13,13
166,166,6.916666666666667,88.94808600000204,9.23266799999567,58.632239000004915,0.22713100000260056,12,12
167,167,6.958333333333333,75.70386099999382,1.56441500000426,55.39723600000457,0.17056600000842081,10,10
168,168,7.0,85.91973499999028,2.114629999994122,57.38985200000002,0.24430599999902824,9,9
169,169,7.041666666666667,75.62438300000451,1.754329000007715,54.71081800000377,0.217475999988892,7,7
170,170,7.083333333333333,110.55420399999605,3.2810729999965815,70.90021799999136,0.4092700000057903,6,6
171,171,7.125,84.06498399999407,2.46543400000121,61.42130399999246,0.23262000000556782,8,8
172,172,7.166666666666667,99.17640100000824,8.559300000001713,58.2344289999952,0.3949120000044104,8,8
173,173,7.208333333333333,186.44149400000742,4.874362000009569,153.08393899999828,0.338826000003678,8,8
174,174,7.25,77.13913999999988,3.7405009999957883,55.97583299999087,0.15665800000874697,9,9
175,175,7.291666666666667,71.61318100000358,3.629931999995506,47.337710999997284,0.16506000000049426,8,8
176,176,7.333333333333333,68.23602400000084,3.0780450000094106,46.30049099999667,0.1643699999931414,6,6
177,177,7.375,65.54174500000443,3.0124590000042417,41.68077399999959,0.17095600000516242,7,7
178,178,7.416666666666667,81.6944980000045,2.6177609999962215,55.27818199999501,0.23712999998792839,6,6
179,179,7.458333333333333,92.3326770000017,2.6182820000002494,59.18862200000774,0.23069999998881485,7,7
180,180,7.5,96.72831299999984,2.5748369999973875,64.97692599999993,0.4522490000056223,8,8
181,181,7.541666666666667,90.10214699999608,3.2359709999951747,65.54720100000111,0.29161400000532467,9,9
182,182,7.583333333333333,79.31662900000447,1.9833239999940133,58.05810700000791,0.15341099999943708,8,8
183,183,7.625,76.51876699999605,1.5837779999969825,52.0024879999994,0.40753499999368614,10,10
184,184,7.666666666666667,78.3319669999969,3.275899000001914,55.15732000000639,0.2707789999902843,7,7
185,185,7.708333333333333,69.9879950000053,2.491887000005022,49.54484600000342,0.14979499999867585,8,8
186,186,7.75,83.45337299999755,2.325958000000128,52.43307799999286,0.22336899999686466,5,5
187,187,7.791666666666667,77.27208800000085,4.5050639999999476,53.54647599999396,0.2414410000000089,5,5
188,188,7.833333333333333,98.18079800000135,12.255709999990927,58.24859899999524,0.33505100000752464,7,7
189,189,7.875,117.41633100000115,2.6967040000016596,76.08227800000122,0.2506280000034167,8,8
190,190,7.916666666666667,385.5094310000027,34.80525100000875,313.98561100000677,0.40186900000094283,10,10
191,191,7.958333333333333,183.91093099999978,9.303535000000807,146.6088320000125,0.23244999999860738,9,9
192,192,8.0,120.28866699999696,12.85208400000215,71.89587199999892,0.28251500000919805,9,9
193,193,8.041666666666666,398.327344000009,16.13616699999909,360.94925700000147,0.1530460000083167,7,7
194,194,8.083333333333334,89.34243300001299,6.307957999993619,58.78267000001358,0.16884500000458047,7,7
195,195,8.125,98.43333400000631,4.1917989999973315,69.36722899999381,0.1828030000012859,6,6
196,196,8.166666666666666,87.40216900000064,3.7899849999973867,58.699657000005345,0.17579199999318007,4,4
197,197,8.208333333333334,81.04027000000258,3.293962000000761,59.08349499999588,0.15189900000223133,6,6
198,198,8.25,133.93376500000898,3.747478999997611,100.91714899999715,0.40816800000698095,6,6
199,199,8.291666666666666,82.98615700000767,3.6009260000042786,58.36922200001027,0.17394300000717067,5,5
200,200,8.333333333333334,90.93363499999896,5.100520999988589,64.55991400000016,0.24949699999865516,5,5
201,201,8.375,104.66129899999999,3.090868999990448,79.31179000000554,0.15475600000058876,4,4
202,202,8.416666666666666,79.129781000006,2.630514000003359,48.38671400000294,0.2254070000020647,6,6
203,203,8.458333333333334,91.61603699999432,2.083128999998962,55.74524100001099,0.27597400000445305,5,5
204,204,8.5,74.32654000000127,2.5647800000001553,53.18700499999807,0.16973600000369515,6,6
205,205,8.541666666666666,81.96888700000216,2.951347999996301,55.64906800000813,0.28203600000153983,5,5
206,206,8.583333333333334,80.22622999999385,4.4631089999995766,54.55426100000693,0.21664199999804623,4,4
207,207,8.625,79.19287300001088,2.0660189999972545,54.64634700000204,0.28452800000877687,4,4
208,208,8.666666666666666,92.00700099999892,2.3456429999981765,55.64248599999644,0.33785099999761314,6,6
209,209,8.708333333333334,77.37694499999748,1.6966230000008409,55.95281099999738,0.16803100000117865,6,6
210,210,8.75,94.04471599999908,2.9771200000112685,63.562096999987716,0.2310999999934893,6,6
211,211,8.791666666666666,419.4979680000017,29.198371999996198,358.41604099999813,0.3411490000075901,8,8
212,212,8.833333333333334,78.60114999999723,5.207247000001303,50.06008400000894,0.1621250000027885,9,9
213,213,8.875,72.50531600000443,3.088087999998379,50.124455999991824,0.22513300000071013,8,8
214,214,8.916666666666666,108.28426799999136,2.515364999993608,83.66197799999497,0.24492800000075476,9,9
215,215,8.958333333333334,89.33469900000546,4.427897999988772,61.60656900000561,0.3668319999974301,5,5
216,216,9.0,86.04578700000332,4.574335999990353,56.173180999991246,0.43048700000269946,7,7
217,217,9.041666666666666,82.4229579999951,3.687717000005364,54.12385799999697,0.15802900000494446,4,4
218,218,9.083333333333334,74.33926599999552,2.3034919999957992,52.354160000007255,0.2160029999913604,6,6
219,219,9.125,84.33061700000621,3.3422049999956016,59.90437299999485,0.18117499999448228,7,7
220,220,9.166666666666666,98.77770200000668,3.386847999991005,57.29573100001062,0.20527899999933652,9,9
221,221,9.208333333333334,638.4283359999898,41.65337700000293,575.9991249999956,0.18085199999973156,8,8
222,222,9.25,85.05251099998645,3.8373729999960915,58.23712699999817,0.218318999998246,9,9
223,223,9.291666666666666,87.35788799999966,3.8239600000053997,60.790298000000575,0.1797440000075312,8,8
224,224,9.333333333333334,72.46933499999386,2.905697999992185,48.27310500000692,0.32145200000854857,9,9
225,225,9.375,72.53758899999241,2.8829880000103003,45.93562899999881,0.23874800000101004,7,7
226,226,9.416666666666666,78.23235600000089,3.413980999994237,50.968134999990866,0.16885499999830245,7,7
227,227,9.458333333333334,74.93891899999028,3.2771009999947864,51.024936999994,0.16729400000770056,10,10
228,228,9.5,70.82131900000377,2.9042230000015934,46.302233999995224,0.24403199999767367,9,9
229,229,9.541666666666666,77.6149710000027,2.9747149999934663,52.808528999989335,0.15404100000182552,10,10
230,230,9.583333333333334,85.28331200000139,6.974218999999948,52.12491700000044,0.23199499999293494,7,7
231,231,9.625,82.49204599999871,2.541686000000709,56.37045599999624,0.23381599999083846,7,7
232,232,9.666666666666666,84.02620300000763,2.0627890000071147,55.79949500000225,0.1775749999950449,7,7
233,233,9.708333333333334,66.15873900000224,2.7251210000116544,45.42131600000232,0.1638740000089456,8,8
234,234,9.75,86.69504599998845,4.432924999989041,60.66416699999877,0.20204199999795946,9,9
235,235,9.791666666666666,110.62766800000645,9.250991000001818,71.67965200000026,0.24282200000413923,10,10
236,236,9.833333333333334,184.87030099998947,13.859421000006478,139.8881980000084,0.1820469999955776,11,11
237,237,9.875,78.03556700000058,3.752796000000558,51.30365400000869,0.17566600000407107,10,10
238,238,9.916666666666666,114.57140599999605,10.870944000004101,79.90583099999071,0.21233500000050753,11,11
239,239,9.958333333333334,90.16871299999707,3.87547100000063,54.81631399999287,0.33399199999450957,13,13
240,240,10.0,83.72360600000661,2.046261000003824,52.97972200000345,0.2451160000020991,14,14
241,241,10.041666666666666,412.89730599999075,15.835906999996041,374.4880160000008,0.2103160000075377,14,14
242,242,10.083333333333334,80.57119200000784,3.7282239999996136,55.610214999987306,0.18573199999138978,12,12
243,243,10.125,74.39106199998946,4.00469700001338,50.51792899999441,0.33525400000655736,13,13
244,244,10.166666666666666,238.89987999999107,7.809231000010186,188.67867199999466,0.34237200000575285,12,12
245,245,10.208333333333334,93.91281100000981,3.1863530000038054,68.97554100000036,0.16715699999281242,7,7
246,246,10.25,70.91370900000982,2.1207940000067538,48.99080100000219,0.24429900000200178,7,7
247,247,10.291666666666666,84.48786900000016,1.9202659999990601,52.14613900000131,0.2760259999945447,5,5
248,248,10.333333333333334,91.74493100000802,3.955667999989032,56.48859199999379,0.32486599999970167,8,8
249,249,10.375,91.06610700000317,6.703927000003773,59.04464799999687,0.21496200000115095,8,8
250,250,10.416666666666666,88.74878299999978,2.0050130000015542,59.086925000002566,0.1914719999973613,9,9
251,251,10.458333333333334,131.46998899999573,4.719895000008023,86.85889500000599,0.3037090000077569,7,7
252,252,10.5,170.21171599999718,16.112565000000245,131.9522360000036,0.2888789999957453,8,8
253,253,10.541666666666666,82.67803600000434,2.3844979999978477,53.202147999996896,0.22690999999497308,8,8
254,254,10.583333333333334,82.26489599999809,3.099277000004008,57.501153000004024,0.4149650000044858,10,10
255,255,10.625,97.31050199999913,2.773622000006526,58.24668799999699,0.38455499999656695,8,8
256,256,10.666666666666666,260.11868000000504,2.441496000002985,239.2264049999966,0.18221999999923355,7,7
257,257,10.708333333333334,86.53437600000302,4.885040999994317,58.15355200000738,0.19254499999021846,7,7
258,258,10.75,76.54991100000075,3.4263099999947144,53.57785500000034,0.20025099999543272,8,8
259,259,10.791666666666666,76.48595999999941,1.868061000010357,52.160532000002036,0.39015900000549664,6,6
260,260,10.833333333333334,89.95680200000322,2.6896680000021433,61.2065860000115,0.1664819999973588,5,5
261,261,10.875,224.7516239999925,3.7458620000023757,201.1714679999983,0.24549199999057691,7,7
262,262,10.916666666666666,82.85542400000168,3.7033569999920246,52.67101199999047,0.2638149999967254,7,7
263,263,10.958333333333334,96.20693799999458,3.0815809999893418,65.52813300000082,0.2905959999992547,10,10
264,264,11.0,86.13002500000277,2.918321999999307,59.388350000006085,0.20102399999188947,10,10
265,265,11.041666666666666,86.89003599999978,3.103207999998858,62.168835999997896,0.5177329999952462,11,11
266,266,11.083333333333334,79.40281499999458,4.492862000006426,54.62558700000386,0.16846299999428993,8,8
267,267,11.125,84.92666099999724,3.7664329999955726,60.751679999995645,0.24487099999248585,9,9
268,268,11.166666666666666,72.84711500000185,2.147190000002297,51.18746600000179,0.16357599999139438,8,8
